player_id,gender,time_category,n_games,avg_elo,exchange_rate,tension_duration,avg_mobility,center_control_score,advanced_pawn_push_rate,pawn_storm_indicator,castling_ply,king_shelter_score,forcing_move_rate,reactive_move_rate
P00045,female,bullet,13,1772.923076923077,0.31360946745562135,2.8915844838921765,57.83431952662722,17.532544378698226,0.08284023668639054,0.04142011834319527,17.46153846153846,3.0355029585798814,0.6686390532544378,0.5798816568047337
P00046,female,blitz,100,2450.34,0.24151048951048953,3.208205627705628,59.37701398601399,18.117237762237764,0.07046153846153846,0.029461538461538463,17.24468085106383,2.9379720279720276,0.513944055944056,0.5537762237762238
P00048,female,blitz,82,2386.1951219512193,0.2527131405180186,3.04933041213529,57.8200086498867,17.12366759257003,0.08330592172055587,0.03371526847136603,21.746031746031747,2.881710565856907,0.550077158613744,0.5487116541994591
P00048,female,rapid,2,2006.0,0.45833333333333337,2.708333333333333,60.39583333333333,16.75,0.10416666666666666,0.0,23.0,3.020833333333333,0.6041666666666667,0.3958333333333333
P00049,female,blitz,91,2505.4395604395604,0.22607474942639777,3.261833343701476,58.62124139596668,17.98697319164352,0.069843617920541,0.03212172442941674,16.49397590361446,2.8695809684820675,0.5062945296461779,0.5008754981282454
P00049,female,rapid,9,2092.5555555555557,0.2393162393162393,3.297687189353856,59.64957264957265,18.76923076923077,0.06837606837606838,0.03418803418803419,11.777777777777779,3.2222222222222223,0.5299145299145299,0.4786324786324786
P00050,female,blitz,100,2273.65,0.2532890442890443,3.3245559163059166,59.138776806526806,17.354669580419582,0.09796678321678322,0.05682692307692308,17.526881720430108,2.9889714452214453,0.5530891608391609,0.5159469696969697
P00051,female,blitz,1,2430.0,0.15384615384615385,4.333333333333333,63.92307692307692,19.76923076923077,0.07692307692307693,0.0,19.0,2.923076923076923,0.5384615384615384,0.46153846153846156
P00051,female,bullet,92,2437.0434782608695,0.2456476494519973,2.9387777982886676,59.036905847775415,17.73897506479028,0.0612876254180602,0.020903010033444816,16.923076923076923,2.9253197889067453,0.5511473128320954,0.5785608413325805
P00051,female,rapid,7,2374.8571428571427,0.1978021978021978,3.445124716553288,62.05494505494505,18.901098901098898,0.03296703296703297,0.02197802197802198,19.0,2.8021978021978025,0.4505494505494506,0.4835164835164835
P00054,female,blitz,22,1322.909090909091,0.2716658341658342,3.0209776334776337,56.29349816849817,16.891296203796205,0.055944055944055944,0.013986013986013986,19.6,3.0199592074592077,0.6297868797868799,0.6110764235764236
P00054,female,bullet,1,1011.0,0.0,1.0,60.666666666666664,16.666666666666668,0.0,0.0,19.0,3.3333333333333335,0.0,0.6666666666666666
P00054,female,rapid,18,1379.4444444444443,0.2689070189070189,3.3078483245149912,59.417929292929294,18.39063714063714,0.09984459984459985,0.017094017094017096,18.0625,3.168220668220668,0.6141219891219891,0.5462639212639213
P00055,female,blitz,8,2186.375,0.24912587412587414,2.837878787878788,58.63461538461539,17.897727272727273,0.06730769230769232,0.028846153846153848,18.142857142857142,2.6853146853146854,0.548951048951049,0.583041958041958
P00055,female,bullet,10,2092.9,0.2341025641025641,3.1140873015873014,60.29863247863248,18.16008547008547,0.06153846153846154,0.046153846153846156,13.5,2.6098717948717947,0.4482051282051282,0.4256410256410256
P00055,female,rapid,7,2028.0,0.29395604395604397,3.158560090702948,58.17307692307692,16.565934065934066,0.02197802197802198,0.02197802197802198,16.333333333333332,3.0467032967032965,0.5467032967032968,0.5989010989010989
P00057,female,blitz,99,2044.5353535353536,0.27177065358883545,3.1254562216683426,58.39818363454727,17.751858242767334,0.07598764871492145,0.02820512820512821,18.146067415730336,2.9924903379448833,0.596732560368924,0.5608684245047881
P00057,female,bullet,1,1367.0,0.3076923076923077,3.0,62.61538461538461,21.076923076923077,0.0,0.0,9.0,2.3846153846153846,0.6923076923076923,0.46153846153846156
P00058,female,blitz,3,1368.3333333333333,0.3076923076923077,2.4962962962962965,60.769230769230774,17.692307692307693,0.07692307692307693,0.0,20.666666666666668,3.0256410256410255,0.5897435897435898,0.5897435897435898
P00058,female,rapid,10,1815.7,0.2846153846153846,3.163809523809524,61.03076923076924,18.746153846153845,0.07692307692307693,0.007692307692307693,15.6,2.9846153846153847,0.6,0.5846153846153846
P00061,female,bullet,100,2222.18,0.29367890442890443,2.7721940836940835,55.3998817016317,16.897497086247085,0.0706474358974359,0.028653846153846155,17.68421052631579,2.7189230769230766,0.6173578088578089,0.5923951048951049
P00063,female,blitz,30,2334.6,0.26283272283272285,3.4587349687349684,60.15761904761905,18.565555555555555,0.06452991452991454,0.023076923076923075,18.413793103448278,2.9395970695970695,0.5281684981684982,0.527057387057387
P00063,female,bullet,31,2355.8387096774195,0.25483870967741934,3.250553926360378,59.725806451612904,17.978411910669973,0.06451612903225806,0.045078577336641855,16.16,3.004962779156328,0.5617866004962778,0.5703060380479735
P00063,female,rapid,39,2239.4102564102564,0.28973163588548206,3.158977133977134,58.82859362859363,18.051766182535413,0.0748789671866595,0.013806706114398425,21.857142857142858,2.77661825354133,0.6033650110573188,0.561155938079015
P00067,female,blitz,42,2015.2857142857142,0.23255910755910758,3.2733998144712433,60.71746309246309,18.414210789210788,0.08440170940170941,0.03296703296703297,17.225,3.1751581751581752,0.5119186369186369,0.5139027639027639
P00067,female,bullet,21,1986.3809523809523,0.23709623709623712,2.8976190476190475,57.80519480519481,17.393606393606394,0.08791208791208792,0.025641025641025644,18.055555555555557,3.0023310023310024,0.5627705627705628,0.5527805527805528
P00067,female,rapid,11,2081.2727272727275,0.2601398601398601,3.070887445887446,59.63776223776224,18.420979020979022,0.0993006993006993,0.04195804195804196,15.625,2.372727272727273,0.5692307692307692,0.5958041958041957
P00070,female,rapid,9,2010.3333333333333,0.1908831908831909,4.21141975308642,63.48148148148149,19.514245014245017,0.044159544159544165,0.008547008547008548,19.88888888888889,2.556980056980057,0.443019943019943,0.4914529914529915
P00071,female,blitz,65,2231.3846153846152,0.2603299264837726,3.122392052392052,57.6652160659853,17.419279182356103,0.06765285996055227,0.027218934911242606,17.224137931034484,2.8244665590819436,0.5412766720459028,0.5625138963600502
P00071,female,rapid,7,2045.142857142857,0.3296703296703297,2.5265873015873015,53.560439560439555,15.087912087912088,0.04395604395604396,0.05494505494505495,17.666666666666668,2.2747252747252746,0.6373626373626374,0.5494505494505495
P00072,female,blitz,66,1435.4242424242425,0.2989981399072308,3.1993205868205865,57.197706502251954,17.25401761538125,0.07627860355133083,0.038673447764356855,20.789473684210527,2.617531037985583,0.596996521996522,0.5647378715560534
P00072,female,rapid,34,1439.7941176470588,0.21402714932126699,3.5805385790679907,58.19796380090498,18.025113122171945,0.08144796380090498,0.03619909502262444,20.4375,2.7773755656108596,0.5237556561085972,0.5276018099547511
P00081,female,blitz,89,2455.8314606741574,0.25598290598290596,3.290868199509971,59.21818880245847,17.74437241909152,0.08945548833189283,0.029842504561605688,19.678571428571427,2.821338711226352,0.5567847882454624,0.5883559012772496
P00081,female,bullet,11,2239.909090909091,0.25990675990675993,3.4069264069264067,59.75524475524475,17.613053613053612,0.09090909090909091,0.027972027972027972,15.272727272727273,3.115384615384615,0.6276223776223776,0.5775058275058275
P00082,female,blitz,93,1903.1935483870968,0.2757728830309476,3.110561839594098,59.417215222053926,17.884622098331775,0.08233952427500815,0.02984560242624759,14.839080459770114,3.0164303438496987,0.6087323966356224,0.5706978505365602
P00082,female,bullet,7,1735.2857142857142,0.3956043956043956,2.3469387755102042,61.61538461538462,18.763736263736263,0.1098901098901099,0.07692307692307694,12.666666666666666,3.131868131868132,0.7142857142857143,0.46703296703296704
P00085,female,blitz,8,2573.625,0.23076923076923078,3.30849358974359,56.73076923076923,17.076923076923077,0.038461538461538464,0.028846153846153848,25.285714285714285,3.2403846153846154,0.4903846153846154,0.5769230769230769
P00085,female,bullet,92,2622.6195652173915,0.2508560280299411,2.9216928904428903,56.74094202898551,16.809673116738335,0.0677257525083612,0.03260869565217391,23.243589743589745,2.888875617136487,0.5458572224876572,0.5590460264373308
P00086,female,blitz,100,2159.01,0.2809055944055944,3.06079329004329,57.35583100233101,17.35684498834499,0.08308974358974358,0.03775641025641026,18.29032258064516,2.7290897435897437,0.5993752913752914,0.5782995337995338
P00090,female,blitz,58,1628.896551724138,0.2816407730200834,2.949488299057265,57.327109384868,16.992342427687255,0.04553492484526967,0.018567639257294433,16.574468085106382,2.91906656561829,0.5898951623089554,0.5720443349753694
P00090,female,rapid,7,1499.5714285714287,0.3287545787545788,2.2031746031746033,58.65201465201465,18.08699633699634,0.06684981684981685,0.0,19.0,2.4184981684981683,0.6657509157509158,0.6556776556776557
P00091,female,blitz,100,2086.75,0.24909340659340662,3.50541810966811,59.16014818514818,18.083281718281718,0.0674067599067599,0.037832167832167835,16.820224719101123,2.8422585747585747,0.5207675657675658,0.5211921411921412
P00093,female,blitz,80,2203.7125,0.24018356643356645,3.2459600468975465,58.78363709207459,17.786464160839163,0.07721663752913753,0.03635270979020979,17.352941176470587,2.555668706293706,0.5498929195804195,0.5461349067599068
P00093,female,bullet,20,2123.6,0.245267094017094,3.2982738095238098,59.03311965811965,18.109091880341882,0.029230769230769234,0.020384615384615383,17.933333333333334,2.640224358974359,0.5335149572649572,0.582457264957265
P00094,female,blitz,20,1672.8,0.30730769230769234,2.959861111111111,60.51692307692308,18.093846153846155,0.07307692307692308,0.03076923076923077,19.57894736842105,2.6826923076923075,0.6276923076923077,0.58
P00094,female,bullet,79,2034.7215189873418,0.25188134650159966,2.9870053645370103,59.876809477442386,18.095545277507302,0.09070802615106413,0.0311587147030185,15.173333333333334,2.882781564427134,0.5474243056521537,0.5347255065609495
P00094,female,rapid,1,1755.0,0.23076923076923078,4.666666666666667,62.0,16.23076923076923,0.07692307692307693,0.07692307692307693,,1.7692307692307692,0.6153846153846154,0.5384615384615384
P00095,female,blitz,100,1665.0,0.27625777000777,3.054675770308123,57.23097413697414,17.192374486624487,0.08257631257631258,0.03826495726495727,14.868131868131869,2.5975352425352423,0.5689584027084027,0.5909729437229437
P00096,female,blitz,3,1139.0,0.3397435897435897,3.0428571428571427,57.98504273504273,16.732905982905983,0.10256410256410257,0.05128205128205129,12.333333333333334,2.6153846153846154,0.6239316239316239,0.5235042735042735
P00096,female,bullet,9,1469.3333333333333,0.3076923076923077,2.348500881834215,54.44444444444444,16.63247863247863,0.05128205128205129,0.017094017094017096,17.875,3.034188034188034,0.6068376068376069,0.6581196581196581
P00096,female,rapid,88,1659.7272727272727,0.2830421472466927,2.902850873873601,58.588798512093966,17.59287606333061,0.06448759573759574,0.03920454545454546,13.1875,2.9024782036145673,0.6262449671540581,0.628737739533194
P00098,female,blitz,72,2303.4166666666665,0.25790895061728397,3.262420835337502,58.762568257359916,17.705870132953468,0.08000949667616335,0.05194978632478633,18.78688524590164,2.892346272554606,0.5195127018043685,0.5584787511870846
P00098,female,bullet,13,2496.4615384615386,0.2899408284023669,2.8114635364635365,56.91124260355029,17.130177514792898,0.09467455621301776,0.07100591715976332,16.916666666666668,2.816568047337278,0.5621301775147929,0.5029585798816568
P00098,female,rapid,15,2053.5333333333333,0.23589743589743592,3.554718614718615,59.84615384615385,18.06153846153846,0.0923076923076923,0.025641025641025644,20.071428571428573,2.9846153846153842,0.5333333333333333,0.5435897435897435
P00103,female,bullet,98,2061.2755102040815,0.25588697017268447,2.9704101170937904,56.81475667189953,17.383830455259027,0.08163265306122448,0.05180533751962324,13.175824175824175,2.8532182103610677,0.5282574568288855,0.5392464678178964
P00103,female,rapid,2,2023.0,0.34615384615384615,2.6666666666666665,47.30769230769231,14.0,0.0,0.038461538461538464,26.5,2.4615384615384617,0.5769230769230769,0.6538461538461539
P00104,female,rapid,1,2132.0,0.16666666666666666,3.25,59.5,18.083333333333332,0.08333333333333333,0.08333333333333333,15.0,3.75,0.3333333333333333,0.5
P00105,female,blitz,19,2123.7894736842104,0.28542510121457493,2.656506651243493,56.96508097165992,16.763663967611336,0.12904858299595143,0.048582995951417005,15.588235294117647,3.1305668016194335,0.6022267206477734,0.5576923076923077
P00105,female,rapid,19,1636.578947368421,0.3299595141700405,2.3364642667274245,56.27246963562752,16.96072874493927,0.10364372469635628,0.05101214574898786,16.38888888888889,3.065587044534413,0.6299595141700405,0.6044534412955466
P00109,female,blitz,92,2190.413043478261,0.28041222062961196,3.181863667733233,59.44360500610501,17.99702580028667,0.08637123745819399,0.030817009077878644,17.07792207792208,3.0165850453893936,0.5597832722832723,0.5471087487391835
P00109,female,bullet,8,1969.0,0.23776223776223776,3.1145833333333335,62.41783216783217,19.634615384615387,0.06905594405594406,0.0,16.375,3.5,0.5026223776223776,0.44143356643356646
P00110,female,blitz,15,2282.133333333333,0.24242424242424246,3.5724242424242423,61.71841491841492,18.4993006993007,0.0675990675990676,0.0317016317016317,19.785714285714285,3.0475524475524476,0.5053613053613054,0.4913752913752914
P00110,female,bullet,85,2340.3529411764707,0.23784950343773875,3.041738065855713,59.967265185794595,18.084822334528216,0.06030675207145796,0.01990950226244344,19.7012987012987,2.935893126481362,0.515442302795244,0.5218886995357584
P00111,female,blitz,95,2460.1473684210528,0.2493927125506073,3.128388774967722,58.96842105263158,17.53603238866397,0.07935222672064778,0.03805668016194332,17.695652173913043,3.110931174089069,0.5449392712550608,0.540080971659919
P00111,female,bullet,5,2493.0,0.3076923076923077,2.8202380952380954,57.83076923076923,18.2,0.15384615384615385,0.06153846153846154,10.8,3.292307692307692,0.476923076923077,0.6307692307692307
P00112,female,blitz,31,1521.258064516129,0.3082875905456551,2.9390436624307594,57.44791901646741,17.266768178058502,0.09336541594606111,0.045767852219465124,15.333333333333334,2.749069478908188,0.6173772464095044,0.5627083489986716
P00112,female,rapid,44,1588.5681818181818,0.38769418712600534,2.4733782631509906,58.90940423213151,17.475279896870806,0.10326825951825952,0.025230451366815006,18.86842105263158,2.9482511806375444,0.7132184734457462,0.6054241844014571
P00113,female,blitz,30,1520.4333333333334,0.2598941798941799,2.749988861041493,59.44506715506716,17.905250305250306,0.07589743589743589,0.03076923076923077,17.464285714285715,2.979076109076109,0.6483679283679284,0.6074236874236874
P00113,female,bullet,9,1149.4444444444443,0.2643874643874644,3.392636684303351,59.49316239316239,18.595726495726495,0.07692307692307693,0.025641025641025644,17.11111111111111,3.1002849002849002,0.5629629629629629,0.5974358974358975
P00113,female,rapid,1,1216.0,0.38461538461538464,1.8235294117647058,53.15384615384615,17.76923076923077,0.07692307692307693,0.0,25.0,2.4615384615384617,0.5384615384615384,0.6923076923076923
P00115,female,bullet,100,1648.41,0.3272897102897103,2.92156746031746,58.93131876456877,18.239148795648795,0.07603205128205129,0.018301282051282054,13.725274725274724,3.185207375957376,0.6397836330336331,0.6132509435009436
P00116,female,blitz,25,2662.48,0.22116239316239317,3.5160259740259736,58.315931623931625,17.991589743589742,0.06088888888888889,0.027829059829059827,17.304347826086957,3.1812991452991453,0.5945299145299145,0.5967179487179487
P00116,female,bullet,74,2417.054054054054,0.2578012078012078,3.2194319944319942,59.35701993201994,17.7485182985183,0.05852143352143352,0.030405405405405407,13.8,3.309309309309309,0.587041712041712,0.5513505263505263
P00116,female,rapid,1,1869.0,0.15384615384615385,3.625,53.07692307692308,14.923076923076923,0.0,0.0,14.0,3.3846153846153846,0.6923076923076923,0.5384615384615384
P00117,female,blitz,71,2130.943661971831,0.2670716607336326,3.2549689746872845,60.34987618015788,17.791322292730744,0.07827735644637054,0.025189599133261107,18.83582089552239,2.9566604756745605,0.6106872001238198,0.5900815147294021
P00118,female,blitz,80,2128.25,0.23816239316239315,3.4767252886002886,58.61054875679876,17.454253593628593,0.07746090714840716,0.05030837218337218,17.3768115942029,3.2154628010878015,0.5471629759129759,0.5463522241647242
P00118,female,bullet,19,1941.8947368421052,0.27898417372101586,3.292898913951545,57.232609495767385,17.193227824806772,0.048582995951417005,0.04048582995951417,20.647058823529413,3.1987486198012514,0.576739050423261,0.5969819654030181
P00118,female,rapid,1,1801.0,0.46153846153846156,3.0,57.23076923076923,18.384615384615383,0.07692307692307693,0.07692307692307693,,1.9230769230769231,0.9230769230769231,0.6153846153846154
P00119,female,blitz,69,1764.7246376811595,0.27585176498219977,3.0189576928707362,58.8866308811961,17.67120681251116,0.06772273620099707,0.04923820141211446,16.4,3.00992948275557,0.5946269913661218,0.5432365541061194
P00119,female,bullet,30,1787.9666666666667,0.2657407407407407,3.5253763828763827,59.60947293447293,17.94330484330484,0.05662393162393163,0.05705128205128206,14.296296296296296,3.2522079772079775,0.5511396011396011,0.5887464387464387
P00119,female,rapid,1,1412.0,0.3333333333333333,2.75,47.083333333333336,13.916666666666666,0.16666666666666666,0.0,,3.0833333333333335,0.6666666666666666,0.6666666666666666
P00122,female,blitz,57,2247.3859649122805,0.2577597840755736,3.0720854194538405,57.43589743589744,16.758434547908234,0.08097165991902835,0.033738191632928474,21.346153846153847,3.06612685560054,0.5344129554655871,0.5290148448043185
P00122,female,bullet,41,2062.512195121951,0.2281894934333959,2.8671558793510012,59.93855534709193,17.602173233270793,0.07621951219512195,0.03564727954971858,19.657894736842106,3.1105378361475924,0.5388524077548468,0.5404940587867417
P00122,female,rapid,2,1928.5,0.19230769230769232,3.4107142857142856,58.69230769230769,16.23076923076923,0.15384615384615385,0.11538461538461539,16.5,3.615384615384615,0.5,0.4230769230769231
P00123,female,blitz,90,1839.911111111111,0.28014300514300516,2.8189088072421407,56.97993087159754,16.93518025184692,0.06401191401191401,0.025796425796425795,17.024390243902438,2.886772795106128,0.5991499241499242,0.6107263107263108
P00128,female,bullet,68,1168.485294117647,0.3202488687782805,2.955386321195145,56.715742835595776,17.3193721719457,0.05090497737556561,0.015837104072398193,16.37878787878788,3.1816082202111615,0.6469268476621418,0.6060331825037708
P00131,female,blitz,61,2255.2131147540986,0.25613689589099425,3.1509130668966736,58.97678278006147,17.86779504648357,0.07539782621749835,0.036885245901639344,19.416666666666668,2.7676174917978194,0.5595539706195444,0.562545105168056
P00131,female,bullet,39,2153.2820512820513,0.24869603331141796,2.9404137173367944,57.94621959237344,17.195090948937104,0.0834319526627219,0.03944773175542406,19.7,2.8310979618671928,0.57617795310103,0.5412667104974798
P00133,female,blitz,81,2227.9135802469136,0.2570200033162996,3.3394959293107442,58.8020651502133,17.802383213494327,0.08170985393207617,0.05032710773451515,20.309859154929576,2.918352703537889,0.5256153996894737,0.5562384117939674
P00133,female,rapid,19,1901.6315789473683,0.2720875615612458,3.2812767212148017,59.42177997441155,17.833381530749953,0.13351122561648876,0.05551466077781868,18.705882352941178,2.778581068054752,0.6152093520514573,0.5942434758224232
P00134,female,blitz,37,1528.6486486486488,0.2941682941682942,3.0177381927381925,57.47688947688948,17.036015036015037,0.06381906381906383,0.03572103572103572,17.466666666666665,2.827127827127827,0.6065646065646066,0.588042588042588
P00134,female,bullet,32,1645.34375,0.3293803418803419,2.8340525793650793,55.18265224358974,16.70093482905983,0.04827724358974359,0.028846153846153848,15.366666666666667,2.98883547008547,0.6315972222222223,0.6078659188034188
P00137,female,blitz,51,2203.5882352941176,0.25181528710940476,3.398308118896354,58.830943566237686,17.30202216084569,0.08042719807425691,0.04166857108033579,17.934782608695652,3.0491515020926783,0.5522375228257581,0.5348431524902114
P00137,female,bullet,33,1804.060606060606,0.25108225108225113,3.2885179635179638,58.36985236985237,17.15739815739816,0.10256410256410257,0.04195804195804196,18.178571428571427,2.8344988344988344,0.5444555444555444,0.544899544899545
P00138,female,blitz,61,2234.1967213114754,0.2718139783713554,3.3589396861576226,59.238698460009935,17.98335626122511,0.10016622721540755,0.05443463640184952,21.551724137931036,2.8136153464022318,0.5811781115059803,0.546474836638771
P00138,female,bullet,39,2222.230769230769,0.2490138067061144,3.377849002849003,59.03566732412886,17.73126232741617,0.09319526627218935,0.05128205128205128,19.514285714285716,2.9130506245890864,0.5473372781065089,0.537146614069691
P00140,female,blitz,5,2239.4,0.3384615384615385,2.6083333333333334,60.93846153846154,19.323076923076922,0.09230769230769231,0.03076923076923077,13.75,3.0307692307692307,0.676923076923077,0.6461538461538462
P00141,female,blitz,72,1478.2777777777778,0.31390669515669517,2.840137543783377,57.767129629629636,17.10874881291548,0.05698005698005699,0.01495726495726496,18.75,2.862410968660969,0.6127730294396961,0.5699252136752136
P00141,female,rapid,19,1465.0526315789473,0.2773279352226721,3.0121156621156624,57.04622132253711,16.42341430499325,0.036774628879892045,0.012145748987854251,22.27777777777778,2.8572874493927127,0.5786099865047234,0.5738866396761133
P00142,female,blitz,100,2367.4,0.2275824175824176,3.479666278166278,59.48978021978022,17.813296703296704,0.08450549450549451,0.0421978021978022,19.432989690721648,3.035604395604395,0.49428571428571433,0.5347252747252748
P00144,female,blitz,29,2270.5862068965516,0.22929560860595344,3.5349716375578444,57.754568228706155,17.700928381962864,0.05953433539640436,0.04774535809018567,19.75,2.7033598585322722,0.535366931918656,0.5615974064249927
P00144,female,bullet,13,2315.769230769231,0.2958579881656805,3.157267732267732,57.8284023668639,17.881656804733726,0.08284023668639054,0.04142011834319527,17.75,2.4674556213017755,0.621301775147929,0.5443786982248521
P00145,female,blitz,45,2482.6444444444446,0.27996201329534665,3.2305396455396456,59.93276353276353,18.101804368471033,0.07008547008547009,0.03418803418803419,23.5,2.814434947768281,0.5737891737891738,0.5855650522317188
P00145,female,bullet,55,2469.981818181818,0.2658041958041958,2.848916739825831,57.471375291375296,17.315920745920746,0.0803030303030303,0.0382983682983683,22.046511627906977,2.984265734265734,0.5472494172494172,0.58004662004662
P00149,female,blitz,44,1206.340909090909,0.32681131999313817,2.6063533057851243,54.76265760754397,16.235666101575195,0.06858015721652086,0.03165527654164018,16.512820512820515,2.885587896951533,0.6097861103542922,0.5862187055368874
P00149,female,rapid,4,1291.75,0.3076923076923077,3.5833333333333335,59.25,17.21153846153846,0.057692307692307696,0.0,19.5,2.8846153846153846,0.5,0.5961538461538461
P00151,female,blitz,31,2067.3870967741937,0.32003283454896364,2.765821812596006,58.430094994611125,18.073644634934958,0.06352357320099256,0.02278366794495827,14.481481481481481,2.9931768052735794,0.6118191843998296,0.6125836529062336
P00151,female,rapid,17,2003.0,0.2860374919198449,2.8542483660130715,59.33758888170653,16.861021331609567,0.05429864253393665,0.022624434389140274,21.625,3.013574660633484,0.6168390433096316,0.5618939883645766
