player_id,gender,title,elo_band,player_mean_elo,time_category,n_games,avg_elo,exchange_rate,tension_duration,avg_mobility,center_control_score,advanced_pawn_push_rate,pawn_storm_indicator,castling_ply,king_shelter_score,forcing_move_rate,reactive_move_rate
P00027,male,FM,2500+,2697.4,rapid,2,2210.0,0.17788461538461536,2.1666666666666665,56.43269230769231,15.024038461538462,0.10096153846153845,0.10096153846153845,,1.0769230769230766,0.5192307692307692,0.4567307692307692
P00028,male,GM,2500+,2911.6,blitz,13,2921.4615384615386,0.26035502958579876,3.071900321900322,57.822485207100584,17.727810650887573,0.041420118343195256,0.04733727810650886,17.9,2.8875739644970415,0.5207100591715976,0.5207100591715976
P00028,male,GM,2500+,2911.6,bullet,87,2910.1494252873563,0.23315649867374003,3.368070594794733,57.73715001473622,17.61133952254642,0.053050397877984067,0.033598585322723244,15.544303797468354,3.171080165045682,0.5266357206012379,0.508193339227822
P00038,male,FM,2500+,2664.5,blitz,97,2669.4742268041236,0.28725930426961355,3.0453438600345817,57.67297753792599,17.480138675757235,0.08157186456155527,0.03605604017975151,20.5974025974026,2.8010563319841673,0.5803617344854458,0.6096088619284495
P00038,male,FM,2500+,2664.5,bullet,3,2503.0,0.3479853479853479,2.3425925925925926,52.857142857142854,15.688644688644688,0.051282051282051266,0.025641025641025633,24.0,2.501831501831502,0.619047619047619,0.6923076923076922
P00043,male,FM,2000-2499,2495.9,blitz,79,2510.3797468354433,0.240506329113924,3.086472853336611,58.40895813047712,17.62414800389484,0.08179162609542354,0.03602726387536513,13.716216216216216,3.1314508276533592,0.578383641674781,0.5452775073028238
P00043,male,FM,2000-2499,2495.9,bullet,21,2441.5238095238096,0.30769230769230765,2.402250395107538,55.15750915750916,16.813186813186814,0.08791208791208789,0.0476190476190476,19.473684210526315,2.8827838827838828,0.6263736263736264,0.6043956043956045
P00047,male,IM,2500+,2870.2,blitz,100,2870.17,0.25029181929181926,3.1487016259883904,58.60631868131868,17.765777167277168,0.08320207570207568,0.03564102564102563,20.72222222222222,2.9594957264957262,0.5320989010989011,0.5483431013431014
P00052,male,GM,2500+,2829.3,blitz,39,2929.230769230769,0.23781346858269933,3.266963663117509,61.45703014933784,18.477599323753168,0.08847562693716537,0.03155818540433924,19.41176470588235,2.741617357001972,0.5621301775147929,0.5190194420963652
P00052,male,GM,2500+,2829.3,bullet,45,2888.3333333333335,0.26533713200379866,2.950696006970517,59.152326685660015,17.80588793922127,0.0957264957264957,0.034947768281101604,16.906976744186046,2.9029439696106363,0.5865147198480531,0.5530864197530865
P00052,male,GM,2500+,2829.3,rapid,16,2419.6875,0.21153846153846148,3.788113275613276,59.49519230769231,17.79326923076923,0.05288461538461537,0.03846153846153845,21.0,2.9951923076923075,0.548076923076923,0.5625
P00062,male,FM,2000-2499,2279.8,blitz,2,1955.5,0.30769230769230765,1.8416666666666666,62.57692307692307,17.846153846153847,0.1538461538461538,0.0769230769230769,17.0,2.346153846153846,0.7307692307692308,0.5384615384615384
P00062,male,FM,2000-2499,2279.8,bullet,98,2286.4489795918366,0.24476495726495726,3.031449332979945,57.60645292915701,17.25530979791184,0.08853349031920459,0.023547880690737828,19.344827586206897,2.639780967331988,0.57245022551145,0.5367200543220951
P00066,male,CM,2500+,2663.1,blitz,26,2519.653846153846,0.3195266272189349,2.6328546453546453,53.15976331360947,15.869822485207102,0.07988165680473372,0.04733727810650886,15.625,2.9526627218934913,0.621301775147929,0.6035502958579881
P00066,male,CM,2500+,2663.1,bullet,74,2713.4864864864867,0.3389495264495265,2.9239338364338368,56.11908061908062,17.124725687225688,0.058284245784245764,0.033726033726033715,15.521739130434783,3.1672730422730426,0.6405925155925156,0.5841707091707091
P00077,male,FM,2000-2499,2222.7,blitz,98,2224.612244897959,0.2692297498419947,3.014212643932032,58.65964732546365,17.78882885821661,0.08202200294037026,0.04852924852924851,19.98701298701299,2.7092344163772735,0.5379018373916333,0.5357166076553832
P00077,male,FM,2000-2499,2222.7,bullet,2,2130.0,0.2307692307692307,2.7803030303030303,53.38461538461539,16.5,0.11538461538461535,0.11538461538461535,41.0,2.4230769230769234,0.3846153846153846,0.423076923076923
P00079,male,FM,2500+,2714.4,blitz,95,2727.5052631578947,0.2770894894579105,3.005520181572813,59.029070841439264,17.726291690765375,0.09474113605692551,0.03677462887989203,12.71264367816092,3.1085222672064776,0.5731343218185323,0.5505623324044376
P00079,male,FM,2500+,2714.4,bullet,4,2491.75,0.32692307692307687,2.4404761904761907,56.21153846153846,17.057692307692307,0.057692307692307675,0.019230769230769225,13.25,3.1923076923076925,0.6346153846153846,0.6923076923076923
P00079,male,FM,2500+,2714.4,rapid,1,2358.0,0.25,2.0,60.0,15.75,0.25,0.0,7.0,4.0,0.75,0.5
P00084,male,FM,2000-2499,2436.8,blitz,23,2679.521739130435,0.25418060200668896,2.680327643371122,58.080267558528426,17.183946488294314,0.07357859531772573,0.036789297658862866,19.1,2.8963210702341136,0.5785953177257526,0.5752508361204014
P00084,male,FM,2000-2499,2436.8,bullet,77,2364.285714285714,0.2708291708291708,2.7151431880232493,56.314835164835166,16.666033966033964,0.0712287712287712,0.034965034965034954,19.44776119402985,3.0145854145854147,0.5668831168831169,0.5729270729270729
P00088,male,IM,2000-2499,2467.0,blitz,96,2467.53125,0.28478697228697225,3.0180620016557516,57.674922299922294,17.414934602434602,0.09694703444703441,0.04487179487179486,19.333333333333332,2.7497086247086244,0.5844421781921781,0.5785418285418286
P00088,male,IM,2000-2499,2467.0,bullet,3,2606.3333333333335,0.2051282051282051,4.5,60.333333333333336,18.17948717948718,0.051282051282051266,0.051282051282051266,13.666666666666666,3.102564102564102,0.5384615384615384,0.35897435897435886
P00088,male,IM,2000-2499,2467.0,rapid,1,2002.0,0.2857142857142857,3.3333333333333335,60.0,16.142857142857142,0.1428571428571428,0.1428571428571428,14.0,4.0,0.7142857142857143,0.2857142857142857
P00089,male,IM,2000-2499,2487.6,blitz,69,2508.2028985507245,0.2658398364920104,3.1515572993833865,57.935154217762914,17.658816425120772,0.0800353028613898,0.041341508732813066,19.842105263157894,2.931716833890747,0.5605722779635823,0.552396878483835
P00089,male,IM,2000-2499,2487.6,bullet,31,2441.8387096774195,0.2601116625310173,3.1657469243807004,58.04249379652605,17.7691894127378,0.04735318444995863,0.034946236559139775,16.035714285714285,3.0551075268817205,0.5330438378825476,0.5899917287014061
P00101,male,FM,2000-2499,2481.9,bullet,98,2483.469387755102,0.2691425354690661,3.025893041199164,58.75001860384514,17.764201473130043,0.10677205447613608,0.05023547880690736,14.9,3.072187676269309,0.6114554946187599,0.552584745186786
P00101,male,FM,2000-2499,2481.9,rapid,2,2405.5,0.46969696969696967,2.5,63.62121212121212,21.0,0.0,0.0,15.0,4.090909090909091,0.8636363636363636,0.3939393939393939
P00114,male,CM,1500-1999,1864.5,blitz,12,1925.5,0.29423076923076924,3.713756613756614,57.17916666666667,17.757692307692306,0.025641025641025633,0.019230769230769225,16.4,2.966025641025641,0.6150641025641026,0.5836538461538462
P00114,male,CM,1500-1999,1864.5,bullet,62,1857.1451612903227,0.2481251723187207,3.074782386072709,58.64165977391784,17.38908188585608,0.04993796526054589,0.01871381306865177,18.527272727272727,3.0433071408877863,0.5843258891645988,0.5611524676040806
P00114,male,CM,1500-1999,1864.5,rapid,26,1854.076923076923,0.2110453648915187,3.537259962259962,58.723865877712036,17.7534516765286,0.053254437869822466,0.029585798816568035,18.545454545454547,2.8017751479289945,0.5581854043392505,0.5187376725838264
P00124,male,IM,2500+,2622.3,blitz,96,2623.3645833333335,0.269397702991453,3.204070770086395,57.87226673789174,17.475825765669516,0.07896634615384614,0.0340099715099715,17.58139534883721,2.962867254273504,0.5761640847578348,0.5650017806267806
P00124,male,IM,2500+,2622.3,bullet,4,2596.25,0.23397435897435895,2.648106060606061,52.690705128205124,14.288461538461538,0.0,0.019230769230769225,21.666666666666668,2.7371794871794872,0.48878205128205127,0.6474358974358975
P00125,male,FM,2500+,2781.9,blitz,5,2794.4,0.19999999999999996,4.153571428571429,58.33846153846154,18.246153846153845,0.04615384615384614,0.04615384615384614,12.0,3.492307692307693,0.3692307692307692,0.43076923076923074
P00125,male,FM,2500+,2781.9,bullet,95,2781.294736842105,0.2763382816014395,2.8526555316029,58.18332208726946,18.005847953216374,0.06756635177687807,0.030026990553306335,13.088888888888889,3.254498425551057,0.5660031488978857,0.5295883940620782
P00126,male,CM,2000-2499,2305.5,blitz,39,2417.358974358974,0.26083211660134736,3.2341279091279094,57.7318696261004,17.31946045407584,0.08610406687329762,0.04355687047994739,15.53125,2.9943475328090714,0.5559237770776233,0.5190642690642691
P00126,male,CM,2000-2499,2305.5,bullet,61,2234.0491803278687,0.2539349994268027,2.8967618902045134,57.27466181359624,16.794867018227674,0.09179754671557948,0.04436547059497878,17.735849056603772,2.9950705032672245,0.5678579617104207,0.5222171271351599
P00135,male,FM,2000-2499,2455.0,blitz,96,2477.625,0.2542273698523698,3.1333577013264513,56.46460033022533,16.543394886363636,0.0511739996114996,0.01777389277389277,23.376470588235293,3.102159212315462,0.5672724844599845,0.5563325563325563
P00135,male,FM,2000-2499,2455.0,bullet,4,1911.5,0.24999999999999994,4.517857142857142,50.980769230769226,15.21153846153846,0.0,0.019230769230769225,27.5,2.8846153846153846,0.5961538461538461,0.6730769230769231
P00136,male,IM,2000-2499,2266.0,blitz,36,2292.5833333333335,0.2619301994301994,3.613554809388143,59.61390075973409,17.808345204178536,0.08428300094966759,0.02136752136752136,15.114285714285714,2.9722222222222223,0.5656457739791073,0.5140669515669516
P00136,male,IM,2000-2499,2266.0,bullet,2,1920.0,0.2307692307692307,1.3666666666666667,53.65384615384615,16.192307692307693,0.0769230769230769,0.03846153846153845,13.0,3.1153846153846154,0.5384615384615384,0.5769230769230769
P00136,male,IM,2000-2499,2266.0,rapid,1,2000.0,0.5384615384615384,2.1666666666666665,56.61538461538461,16.76923076923077,0.0769230769230769,0.0,11.0,2.6923076923076925,0.9230769230769232,0.5384615384615384
P00166,male,GM,2500+,2948.3,blitz,90,2954.222222222222,0.2393162393162393,3.21027680027422,59.84444444444444,18.10940170940171,0.06410256410256408,0.026495726495726485,19.5,2.8871794871794876,0.5264957264957265,0.5076923076923077
P00166,male,GM,2500+,2948.3,bullet,10,2895.4,0.24326923076923074,3.4460317460317462,61.23557692307693,17.839423076923076,0.09999999999999998,0.0692307692307692,13.7,3.5,0.5423076923076924,0.4634615384615384
P00173,male,GM,2500+,2694.1,blitz,100,2694.11,0.2481631701631701,3.096736874236874,58.6293951048951,18.023864801864804,0.07127972027972027,0.03344755244755244,16.64367816091954,3.1385372960372964,0.5417261072261073,0.5244149184149184
P00175,male,IM,2000-2499,2268.8,blitz,40,2400.225,0.22857142857142856,2.8646532552414903,58.97787316849817,17.401923076923076,0.09583333333333331,0.028445512820512813,17.542857142857144,3.117662545787546,0.5280906593406594,0.5372596153846154
P00175,male,IM,2000-2499,2268.8,bullet,14,2028.142857142857,0.3626373626373626,2.298611111111111,58.84615384615385,17.86263736263736,0.1593406593406593,0.021978021978021973,15.461538461538462,3.016483516483517,0.6813186813186813,0.5769230769230769
P00175,male,IM,2000-2499,2268.8,rapid,7,1998.857142857143,0.3186813186813186,3.1448412698412698,58.527472527472526,18.0,0.05494505494505492,0.043956043956043946,12.571428571428571,2.8461538461538463,0.5824175824175823,0.5164835164835165
P00179,male,IM,2500+,2948.8,bullet,100,2948.75,0.29459279609279604,2.670360667110667,57.87300704850705,17.13780613830614,0.07375641025641023,0.039376068376068364,18.35164835164835,2.763485403485403,0.6004262959262959,0.5606455211455211
P00197,male,CM,2500+,2519.0,blitz,100,2518.99,0.24546037296037293,3.269494586296057,59.93880439005439,17.825794483294484,0.08418803418803417,0.033076923076923066,19.247311827956988,2.8111761849261847,0.5168939393939394,0.5339704739704739
P00202,male,IM,2500+,2959.2,bullet,100,2959.18,0.28888561438561433,2.7988563936063935,57.82631485181485,17.621729603729605,0.07459071484071482,0.031833333333333325,16.408163265306122,3.097100954600955,0.5958660506160506,0.5836860361860362
P00217,male,FM,2000-2499,2467.6,blitz,100,2467.55,0.25795315795315793,3.183687950937951,59.085773115773115,18.07067932067932,0.09606837606837605,0.035726495726495715,16.467391304347824,2.9847175047175045,0.5630425130425131,0.5473581973581974
P00228,male,FM,2500+,2691.4,blitz,32,2633.9375,0.25522836538461535,3.6960384233821735,57.92493990384615,17.194891826923076,0.07361778846153845,0.02794471153846153,18.73076923076923,2.9014423076923075,0.5221754807692308,0.5299879807692308
P00228,male,FM,2500+,2691.4,bullet,68,2718.3970588235293,0.2474323470647,2.7619774424921486,59.07990502144914,17.407354043015808,0.09864890011948833,0.04713423831070889,16.25423728813559,3.006126716420834,0.570021522595052,0.5433254245754245
P00237,male,CM,2000-2499,2154.8,bullet,100,2154.75,0.23775174825174822,3.0407828282828286,58.76905244755245,17.788871794871795,0.06753205128205127,0.04488344988344987,19.285714285714285,2.7423129370629367,0.5244213286713287,0.4907121212121212
P00251,male,FM,1500-1999,1976.2,blitz,85,1983.4117647058824,0.2968067226890756,2.9705920550038196,59.03468756733462,17.986578323637147,0.11301335918982974,0.04659017453135099,16.6056338028169,2.7800603318250374,0.6105225166989873,0.5336608489549667
P00251,male,FM,1500-1999,1976.2,rapid,15,1935.6666666666667,0.29307692307692307,3.853068783068783,56.54646723646724,17.234415954415955,0.03817663817663817,0.01538461538461538,23.307692307692307,2.8146723646723646,0.6502849002849003,0.5601709401709402
P00265,male,FM,2500+,2671.9,blitz,87,2710.2988505747126,0.26375827237896204,2.942250214664008,58.55736744098813,17.439454223936984,0.08800203627789832,0.04171690378586929,20.285714285714285,3.0041328403397367,0.5421556412935723,0.5665909760737347
P00265,male,FM,2500+,2671.9,bullet,13,2414.6923076923076,0.28402366863905326,2.7736985236985237,59.80473372781065,18.124260355029584,0.13017751479289938,0.05917159763313607,18.583333333333332,2.8639053254437874,0.5443786982248521,0.5325443786982249
P00271,male,FM,2500+,2523.1,blitz,54,2532.037037037037,0.24525166191832853,2.9458265394131407,57.01792497625831,17.060185185185187,0.05698005698005696,0.04131054131054129,18.204545454545453,2.6806742640075973,0.5220797720797721,0.5035612535612536
P00271,male,FM,2500+,2523.1,bullet,46,2512.695652173913,0.26755852842809363,2.7176186132707874,56.32775919732441,16.688963210702344,0.07525083612040132,0.040133779264214034,20.976190476190474,2.7792642140468224,0.5518394648829431,0.5652173913043478
P00285,male,GM,2500+,3038.9,blitz,41,3049.0731707317073,0.2187617260787992,3.597591602164773,60.26547842401501,17.864915572232647,0.09118198874296433,0.04934333958724201,16.02857142857143,3.1669793621013134,0.5225140712945591,0.4726078799249531
P00285,male,GM,2500+,3038.9,bullet,55,3038.981818181818,0.2386363636363636,3.049539790353187,59.109965034965036,17.57937062937063,0.05594405594405593,0.03776223776223775,16.471698113207548,3.191083916083916,0.49353146853146856,0.5451048951048951
P00285,male,GM,2500+,3038.9,rapid,4,2934.75,0.24999999999999994,3.6720779220779223,57.32692307692308,17.423076923076923,0.0,0.0,13.666666666666666,2.8846153846153846,0.5192307692307692,0.5961538461538461
P00307,male,FM,2500+,2919.9,blitz,62,2885.4032258064517,0.2365798180314309,3.4541922753722414,58.59398263027295,17.89600909842845,0.06710090984284531,0.026054590570719596,18.016666666666666,3.0428453267162943,0.5464640198511167,0.5155707196029776
P00307,male,FM,2500+,2919.9,bullet,38,2976.2105263157896,0.26803459698196536,2.8224386724386727,59.543154214206844,18.05783032756717,0.0671696724328303,0.04048582995951416,22.696969696969695,2.687753036437247,0.5596245859403755,0.5308244387191755
P00309,male,CM,2000-2499,2426.9,blitz,15,2482.6666666666665,0.2512820512820512,2.926669071669072,58.871794871794876,17.45641025641026,0.07179487179487178,0.04102564102564101,15.076923076923077,3.1538461538461537,0.5025641025641026,0.5384615384615384
P00309,male,CM,2000-2499,2426.9,bullet,85,2417.0941176470587,0.2586384204031263,2.867268744327568,57.649785182138125,17.1899058457882,0.058798391151332306,0.035294117647058816,13.75,3.1918209241738658,0.5635792312262901,0.5430069930069931
P00315,male,GM,2500+,2661.7,blitz,100,2661.68,0.24967948717948715,3.336850122100122,59.85564102564103,17.95207264957265,0.088525641025641,0.04194444444444443,18.511627906976745,2.8943803418803418,0.5524358974358975,0.5498717948717949
P00316,male,FM,2500+,2862.6,blitz,100,2862.59,0.21986480186480184,3.277905106331577,59.39294327894328,18.18126418026418,0.09313986013986013,0.0446153846153846,17.782608695652176,2.8486425796425796,0.5300831390831391,0.5168337218337219
P00319,male,FM,2500+,2511.4,blitz,76,2565.8026315789475,0.23374688177319752,3.269163621466253,58.356290639185374,17.77229020979021,0.0663262176420071,0.04075420193841245,18.903225806451612,2.8928607941765834,0.5805857154541365,0.5427324868114342
P00319,male,FM,2500+,2511.4,bullet,13,2626.923076923077,0.27366863905325445,3.2024420024420026,58.34270216962524,17.759861932938858,0.06607495069033528,0.03599605522682445,11.818181818181818,3.1661735700197235,0.6375739644970414,0.5621301775147929
P00319,male,FM,2500+,2511.4,rapid,11,1999.090909090909,0.20979020979020974,4.127056277056277,60.03729603729603,18.687645687645688,0.06293706293706292,0.06293706293706292,16.1,2.797202797202797,0.4055944055944056,0.4848484848484848
P00350,male,IM,2500+,2865.5,blitz,17,2682.764705882353,0.28959276018099545,3.2306340718105426,57.98642533936651,17.628959276018097,0.0769230769230769,0.027149321266968316,18.1875,3.081447963800905,0.5565610859728507,0.5565610859728507
P00350,male,IM,2500+,2865.5,bullet,83,2902.9638554216867,0.24597691465161342,3.288428806802301,58.86106664419917,17.88685862330441,0.07917684724913639,0.024096385542168666,18.70886075949367,2.9822015334063527,0.5322794675204314,0.55326902013649
P00363,male,GM,2500+,2730.9,blitz,85,2750.0823529411764,0.2494744471215059,3.080322749146279,58.777670303552654,17.520999784529195,0.08666810313869135,0.055791920497802835,17.375,3.10369643428467,0.5558318805377629,0.5294015788133435
P00363,male,GM,2500+,2730.9,bullet,15,2622.5333333333333,0.2461538461538461,2.6986324786324785,55.96410256410256,17.22051282051282,0.04102564102564101,0.01538461538461538,21.916666666666668,2.948717948717949,0.5435897435897435,0.6256410256410256
P00366,male,IM,2000-2499,2433.1,blitz,71,2446.112676056338,0.2588326384101032,3.235510850651696,59.00019808047978,18.011521498845443,0.0674972914409534,0.02776409818663339,20.19047619047619,2.828439869989166,0.5385753526598597,0.5641879247513051
P00366,male,IM,2000-2499,2433.1,bullet,21,2389.2380952380954,0.33608058608058605,2.7681115181115183,57.27216117216118,17.324481074481074,0.06813186813186811,0.030402930402930396,16.944444444444443,2.842979242979243,0.621001221001221,0.6094627594627594
P00371,male,CM,2000-2499,2087.5,blitz,100,2087.51,0.2833333333333333,3.0886017871017875,58.793525641025646,17.356089743589745,0.0723076923076923,0.037692307692307685,25.5875,2.6360897435897437,0.578974358974359,0.5512179487179487
P00378,male,FM,2000-2499,2454.9,blitz,99,2455.818181818182,0.27313460949824586,3.018915876491634,57.5235360598997,17.41440159167432,0.08864048409502953,0.052356902356902345,18.05952380952381,2.7569941842669117,0.5642873961055779,0.5681335499517318
P00378,male,FM,2000-2499,2454.9,bullet,1,2363.0,0.5833333333333334,1.6,53.25,14.083333333333334,0.3333333333333333,0.0833333333333333,15.0,3.75,0.8333333333333334,0.75
P00386,male,GM,2500+,2833.0,blitz,65,2880.876923076923,0.25403173749327596,2.9470768761153376,57.83512641204948,17.46120763851533,0.07906132329209249,0.042590102205486806,19.633333333333333,2.8477461000537923,0.57191231845078,0.5569714900484132
P00386,male,GM,2500+,2833.0,bullet,26,2807.6923076923076,0.2827909270216962,2.8134615384615387,56.30769230769231,16.819526627218934,0.08727810650887571,0.03007889546351084,15.76,3.064595660749507,0.6309171597633136,0.5968934911242604
P00386,male,GM,2500+,2833.0,rapid,9,2560.0,0.24786324786324782,3.59978354978355,59.19658119658119,18.196581196581196,0.0769230769230769,0.03418803418803418,14.857142857142858,2.5213675213675213,0.5470085470085471,0.4700854700854701
P00387,male,GM,2500+,2644.3,blitz,33,2705.939393939394,0.2647630147630147,2.981216931216931,57.05639730639731,17.426184926184927,0.06604506604506602,0.02748640248640248,18.62962962962963,2.9662393162393164,0.5801864801864802,0.5602240352240352
P00387,male,GM,2500+,2644.3,bullet,22,2720.4545454545455,0.3237762237762238,2.814905894212114,57.28951048951049,17.28811188811189,0.08391608391608389,0.03846153846153845,15.3,3.2223776223776226,0.6566433566433566,0.6678321678321679
P00387,male,GM,2500+,2644.3,rapid,45,2561.822222222222,0.2509194509194509,3.3965011531678195,60.19247604247604,18.137347837347836,0.08606578606578605,0.0376068376068376,16.714285714285715,3.0965552965552963,0.5312095312095312,0.5124190624190624
P00388,male,IM,2000-2499,2431.5,bullet,100,2431.54,0.2751929736929737,2.8395739538239537,59.077379675879676,17.74818226218226,0.102523865023865,0.043968253968253955,21.686746987951807,2.8074815184815183,0.5516077256077255,0.5890710955710956
P00394,male,CM,2500+,2687.4,blitz,100,2687.45,0.2673232323232323,3.097259462759463,58.371175213675215,17.878380924630925,0.091017871017871,0.03837801087801087,19.36904761904762,2.7861227661227663,0.5647736985236985,0.5851777389277389
P00396,male,FM,2000-2499,2391.5,blitz,87,2390.3333333333335,0.2456364197743508,3.379209168864341,59.59037361106327,18.026121324397185,0.08286021130848716,0.03992154078360974,18.986842105263158,2.887921880163259,0.5339068977000011,0.5569945061324372
P00396,male,FM,2000-2499,2391.5,bullet,12,2431.9166666666665,0.28285256410256404,3.5485119047619045,56.745192307692314,17.047275641025642,0.08733974358974357,0.03846153846153845,18.1,2.8229166666666665,0.5496794871794871,0.5905448717948718
P00396,male,FM,2000-2499,2391.5,rapid,1,2009.0,0.4,2.3333333333333335,58.0,15.4,0.0,0.0,,2.0,0.8,0.5
P00400,male,GM,2500+,2520.0,blitz,3,2520.0,0.2564102564102564,3.0,53.6923076923077,17.025641025641026,0.0769230769230769,0.025641025641025633,32.0,2.3333333333333335,0.5384615384615384,0.564102564102564
P00401,male,CM,2500+,2658.3,blitz,9,2527.4444444444443,0.301994301994302,3.131986531986532,56.67663817663818,16.484330484330485,0.025641025641025633,0.03418803418803418,22.0,2.829059829059829,0.621082621082621,0.5954415954415954
P00401,male,CM,2500+,2658.3,bullet,91,2671.21978021978,0.2687728937728937,2.767183821708709,56.64482952944491,16.831748379825303,0.0694561848408002,0.0347280924204001,17.473684210526315,2.8652437306283463,0.5647365455057763,0.5433572837418991
P00402,male,GM,2000-2499,2434.5,blitz,100,2434.48,0.2881235431235431,2.9614930763680762,55.64985236985237,17.03603341103341,0.0764219114219114,0.030769230769230757,18.74418604651163,2.8584644522144522,0.5762140637140637,0.5938636363636364
P00403,male,FM,2000-2499,2376.6,blitz,100,2376.58,0.2447564102564102,3.321355748657473,59.22821794871795,18.098948717948716,0.09068376068376066,0.03957264957264956,15.670212765957446,2.9650042735042734,0.5663632478632479,0.5251538461538461
P00410,male,CM,2500+,2722.2,blitz,63,2717.873015873016,0.2636141636141636,2.905048566953329,58.193806193806196,17.691763791763794,0.0703296703296703,0.03174603174603174,18.29090909090909,2.8786657786657788,0.5845043845043845,0.5643356643356643
P00410,male,CM,2500+,2722.2,bullet,37,2729.4864864864867,0.27456687456687456,2.6636302886302885,57.23305613305613,17.32210672210672,0.06396396396396394,0.027027027027027018,18.733333333333334,2.88004158004158,0.604019404019404,0.5604989604989605
P00412,male,FM,2500+,2793.6,blitz,100,2793.58,0.22323717948717944,3.175012348762349,58.31128205128205,17.471378205128204,0.07586538461538458,0.029230769230769223,17.12087912087912,3.1887179487179487,0.5654166666666667,0.5371794871794872
P00414,male,GM,2500+,2776.6,blitz,61,2775.9836065573772,0.2442966869196377,3.2880933247615984,59.51679468072911,17.590622492261836,0.08701134930643126,0.04161412358133669,19.814814814814813,3.0911383698268944,0.5150750888455806,0.4797661355038404
P00414,male,GM,2500+,2776.6,bullet,39,2777.5384615384614,0.21735700197238655,3.172762991993761,57.28323471400394,16.761143984220908,0.06706114398422089,0.04930966469428006,20.484848484848484,3.0270216962524654,0.5011834319526627,0.5248520710059171
P00418,male,FM,2500+,2539.2,blitz,51,2536.764705882353,0.23717948717948714,3.324975079386844,59.201546003016595,18.425716440422324,0.06825037707390647,0.02111613876319758,19.27659574468085,2.875188536953243,0.5371417797888386,0.504524886877828
P00418,male,FM,2500+,2539.2,bullet,34,2607.323529411765,0.24264705882352935,3.0695584644114056,58.817590497737555,17.94089366515837,0.07154977375565609,0.0339366515837104,18.846153846153847,2.931843891402715,0.5265837104072398,0.5772058823529411
