player_id,gender,elo_band,player_mean_elo,time_category,n_games,avg_elo,exchange_rate,tension_duration,avg_mobility,center_control_score,advanced_pawn_push_rate,pawn_storm_indicator,castling_ply,king_shelter_score,forcing_move_rate,reactive_move_rate
P00020,male,2000-2499,2447.8,bullet,68,2467.294117647059,0.25054332921979977,2.9367656036773684,59.16449563508387,17.64827517253988,0.10201563142739611,0.044211915535444936,20.614035087719298,2.8977878330819506,0.5735362676539147,0.5660513506101742
P00020,male,2000-2499,2447.8,rapid,4,2100.75,0.17307692307692304,3.310515873015873,60.28846153846154,17.884615384615387,0.13461538461538458,0.09615384615384612,20.666666666666668,3.519230769230769,0.5384615384615384,0.5
P00022,male,2500+,2628.6,blitz,100,2628.58,0.24065792540792535,3.390546980796981,59.047287878787884,17.92411655011655,0.06971153846153844,0.04248076923076922,21.841463414634145,2.855835664335664,0.525006993006993,0.5377738927738928
P00025,male,2500+,2649.9,blitz,97,2654.9278350515465,0.2680874966957441,2.9117390913782666,57.15023790642347,17.209921578993743,0.08159309190237023,0.042972949158516155,19.471264367816094,2.7220107498458015,0.5839567362763238,0.5580249361177196
P00025,male,2500+,2649.9,bullet,1,2407.0,0.2307692307692307,2.5,55.53846153846154,14.692307692307692,0.0,0.0,35.0,2.8461538461538463,0.6153846153846154,0.6153846153846154
P00025,male,2500+,2649.9,rapid,2,2527.0,0.3846153846153846,2.0256410256410255,57.07692307692308,16.153846153846153,0.03846153846153845,0.0,19.0,2.6153846153846154,0.5769230769230769,0.6153846153846154
P00029,male,2000-2499,2253.2,blitz,30,2315.5666666666666,0.3154299404299404,2.617305194805195,57.78853664853664,17.263070448070447,0.04729344729344728,0.030982905982905973,15.931034482758621,3.14509842009842,0.6017353017353017,0.6083734783734783
P00029,male,2000-2499,2253.2,bullet,70,2226.5142857142855,0.31473764330907184,2.7958460587032015,56.927215641501355,17.006385677814247,0.0716283716283716,0.03500784929356357,17.442622950819672,2.775319918177061,0.5999865214150929,0.5788021502307217
P00030,male,1500-1999,1953.2,bullet,100,1953.17,0.2747828005328005,3.3225984848484846,59.427833000333,18.11397555222555,0.054099372849372836,0.021880341880341873,16.293478260869566,2.933335331335331,0.6000994560994561,0.5429742757242757
P00031,male,2500+,2677.9,blitz,1,2582.0,0.3076923076923077,3.0,55.69230769230769,18.615384615384617,0.0769230769230769,0.0,20.0,3.1538461538461537,0.5384615384615384,0.3846153846153846
P00031,male,2500+,2677.9,bullet,90,2707.7555555555555,0.267035002035002,3.0935321314487982,57.96921041921042,17.417785177785177,0.06504070004070002,0.03188034188034187,15.047619047619047,2.9707539682539683,0.5541817441817442,0.5734552484552484
P00031,male,2500+,2677.9,rapid,9,2390.0,0.29914529914529914,3.1989858906525575,60.11965811965812,18.615384615384617,0.051282051282051266,0.03418803418803418,17.166666666666668,2.7179487179487176,0.5128205128205128,0.5641025641025641
P00032,male,2500+,2746.5,blitz,79,2767.6455696202534,0.2507745419137824,3.0904873607405254,58.579003275205814,17.661060458528812,0.0879879614056829,0.03133575285474019,17.35135135135135,3.1995219969903514,0.5601487120474462,0.5437726830131894
P00032,male,2500+,2746.5,bullet,19,2682.2105263157896,0.27867746288798917,2.698162071846282,59.31511470985155,18.38731443994602,0.08502024291497974,0.044534412955465584,15.588235294117647,3.2260458839406208,0.5944669365721996,0.6140350877192983
P00032,male,2500+,2746.5,rapid,2,2524.0,0.2307692307692307,3.625,58.65384615384615,18.192307692307693,0.0769230769230769,0.03846153846153845,16.0,3.230769230769231,0.4615384615384615,0.4615384615384615
P00036,male,2000-2499,2352.5,blitz,40,2323.875,0.26320512820512815,3.2674034992784997,59.03285256410256,18.56419871794872,0.06846153846153843,0.0346153846153846,18.542857142857144,2.869925213675214,0.569957264957265,0.5280128205128205
P00036,male,2000-2499,2352.5,bullet,49,2441.4897959183672,0.23740624454910167,3.310697352534087,58.84477585906158,17.889630211058783,0.0851997209140066,0.03152799581371009,17.72972972972973,2.5048316762602476,0.5872143729286586,0.5628030699459271
P00036,male,2000-2499,2352.5,rapid,11,2060.5454545454545,0.3554778554778555,2.853030303030303,59.131701631701624,18.677544677544677,0.11946386946386944,0.034965034965034954,22.0,2.510878010878011,0.6684149184149184,0.5808080808080808
P00040,male,2000-2499,2403.1,blitz,78,2515.6153846153848,0.26125356125356125,3.1037810480118173,57.53308130615822,17.18298268682884,0.0808842866535174,0.029832347140039437,17.15277777777778,2.9610508437431515,0.5725728687267149,0.5428884505807583
P00040,male,2000-2499,2403.1,bullet,20,1994.6,0.29457264957264956,2.4079383116883117,52.38786324786325,15.68619658119658,0.10517094017094016,0.03846153846153845,12.894736842105264,3.2297863247863248,0.6177350427350428,0.5670085470085471
P00040,male,2000-2499,2403.1,rapid,2,2100.0,0.5,1.75,50.95,16.5,0.0,0.0,,0.9,0.9,0.6499999999999999
P00041,male,2500+,2530.0,blitz,99,2534.4343434343436,0.27213274940547666,2.7538861811589084,56.79993407266135,17.065997386451933,0.06730121730121728,0.03594805867533139,20.666666666666668,2.7768924678015585,0.5728138023592569,0.5655617951072497
P00041,male,2500+,2530.0,bullet,1,2090.0,0.1538461538461538,3.0,52.30769230769231,14.846153846153848,0.0,0.0,10.0,3.230769230769231,0.5384615384615384,0.4615384615384615
P00053,male,2000-2499,2405.9,blitz,100,2405.92,0.26249999999999996,2.906628247569424,57.48878205128205,17.206923076923076,0.08538461538461536,0.046987179487179474,19.3,2.894230769230769,0.5458974358974359,0.5612179487179487
P00056,male,2000-2499,2293.8,blitz,14,2293.785714285714,0.22527472527472522,3.3465623662052235,62.23626373626373,18.362637362637365,0.09890109890109887,0.05494505494505492,22.272727272727273,2.989010989010989,0.521978021978022,0.5659340659340659
P00059,male,2000-2499,2077.6,blitz,69,2133.8840579710145,0.28104423756597663,2.7927708764665287,57.78464289333855,16.857586857586856,0.11359413533326573,0.05086539869148563,17.60655737704918,2.827595914552436,0.6223454484324049,0.5799908625995582
P00059,male,2000-2499,2077.6,bullet,31,1952.3870967741937,0.29780864296993326,2.371146953405018,59.27567701116089,18.05639521768554,0.09718775847808103,0.039702233250620333,19.653846153846153,2.749939308003824,0.5875866069414457,0.5974251554896716
P00060,male,2000-2499,2137.8,blitz,80,2177.4,0.24560168997668996,3.079164324237854,57.95245847902098,17.58201631701632,0.0872792832167832,0.04344405594405593,19.8,2.7312674825174823,0.5763570804195803,0.5522749125874126
P00060,male,2000-2499,2137.8,bullet,5,1853.4,0.39965811965811965,2.3899999999999997,52.88991452991453,16.54153846153846,0.052991452991452984,0.0,17.333333333333332,2.8410256410256407,0.7326495726495728,0.6601709401709401
P00060,male,2000-2499,2137.8,rapid,6,1847.0,0.24358974358974358,3.4053724053724053,60.56410256410256,18.602564102564102,0.06410256410256408,0.0,15.5,3.5897435897435894,0.5641025641025641,0.4615384615384615
P00064,male,2500+,2868.0,blitz,100,2867.99,0.26772374847374847,2.9821093073593072,55.79371123321123,17.370628815628816,0.08854395604395603,0.04575549450549449,19.42168674698795,2.7998205128205127,0.5791578144078144,0.552979242979243
P00065,male,2500+,2866.2,blitz,38,2801.7894736842104,0.25708502024291496,3.0775019936204147,58.57984705353126,17.908007197480885,0.055555555555555546,0.03126405757984705,18.454545454545453,2.8202878992352676,0.5519568151147098,0.5368870895186685
P00065,male,2500+,2866.2,bullet,62,2905.7096774193546,0.26323998582063096,2.790549235710526,58.27499113789437,17.263585607940445,0.08241315136476425,0.028535980148883366,20.673076923076923,2.7251816731655443,0.6074973413683091,0.5536246012052464
P00068,male,2500+,2629.0,bullet,100,2628.96,0.2532109279609279,2.980546647796648,57.925934981684975,17.675354395604394,0.076268315018315,0.05375030525030524,14.507042253521126,2.619009157509158,0.5379581807081807,0.5523186813186813
P00069,male,2000-2499,2275.3,blitz,25,2424.92,0.28102564102564104,3.1875873015873015,57.65948717948718,17.536752136752135,0.06769230769230768,0.05059829059829059,15.857142857142858,2.845811965811966,0.642051282051282,0.6068376068376068
P00069,male,2000-2499,2275.3,bullet,75,2225.4666666666667,0.29968187368187366,3.0223002923002924,57.47285825285825,17.658352314352314,0.0683239723239723,0.0435156695156695,13.640625,2.773210123210123,0.6222908942908943,0.5763577903577903
P00073,male,2500+,2687.7,blitz,93,2691.956989247312,0.2738644867677125,3.1852373582212294,59.752603668732704,18.254569981989338,0.08535854826177404,0.02898839511742737,18.67058823529412,3.003587272942112,0.5529742658774917,0.5764543700027571
P00073,male,2500+,2687.7,bullet,7,2630.8571428571427,0.23076923076923075,3.607738095238095,60.340659340659336,18.747252747252748,0.09890109890109887,0.032967032967032954,15.857142857142858,2.8131868131868134,0.45054945054945056,0.45054945054945056
P00074,male,2000-2499,2420.7,blitz,2,2358.0,0.2307692307692307,3.25,53.53846153846154,15.384615384615383,0.0,0.03846153846153845,26.5,3.1153846153846154,0.5384615384615384,0.6153846153846154
P00074,male,2000-2499,2420.7,bullet,98,2421.9897959183672,0.28242318905584207,2.616593157409484,57.99229834791059,17.26127993321871,0.09183237397523109,0.04076960454511474,15.516483516483516,3.0235871271585557,0.6025036754628591,0.5573278762054272
P00075,male,2000-2499,2388.5,blitz,20,2396.5,0.26384615384615384,3.059608585858586,58.04961538461539,17.70346153846154,0.058846153846153826,0.03846153846153845,18.333333333333332,2.9496153846153845,0.5838461538461538,0.5173076923076924
P00075,male,2000-2499,2388.5,bullet,80,2386.4625,0.2788097319347319,2.7065219155844153,57.92757138694638,17.680973193473193,0.0548878205128205,0.02403846153846153,17.666666666666668,2.918771853146853,0.5935460372960373,0.571722027972028
P00076,male,2000-2499,2061.0,rapid,100,2060.97,0.2463310023310023,3.3727206959706963,59.63592443667444,17.70851107226107,0.06368589743589742,0.03046153846153845,18.84090909090909,3.174325951825952,0.5470440947940948,0.5406724941724942
P00078,male,2500+,2540.2,blitz,1,2487.0,0.1538461538461538,2.4285714285714284,57.07692307692308,19.46153846153846,0.0769230769230769,0.0,9.0,3.0,0.5384615384615384,0.4615384615384615
P00078,male,2500+,2540.2,bullet,99,2540.717171717172,0.23886887523251157,3.028248280899796,59.79103388194298,17.764921946740127,0.07162534435261707,0.04506604506604505,19.81111111111111,3.0157872430599704,0.5142096960278779,0.5531892350074168
P00080,male,2000-2499,2166.9,blitz,31,2186.3225806451615,0.25578990901571547,3.3050004654843366,57.51685465072562,17.409440559440558,0.1085946311752763,0.035190615835777116,17.56,2.7741221144446953,0.5825701180539891,0.5746672682156553
P00080,male,2000-2499,2166.9,rapid,2,1866.0,0.3846153846153846,2.9375,52.88461538461539,14.769230769230768,0.11538461538461535,0.0,16.5,3.6923076923076925,0.6923076923076923,0.7307692307692308
P00083,male,2500+,2573.0,blitz,23,2467.8695652173915,0.22777946690990164,3.2598626011669487,59.3063072193507,17.33402587750414,0.06587615283267455,0.03521840478362217,15.090909090909092,3.3896827809871293,0.5955373129286172,0.5102361406709233
P00083,male,2500+,2573.0,bullet,77,2604.4415584415583,0.28251113965399677,2.7748115520842793,57.42497185354329,16.86242329099472,0.0677893535036392,0.025974025974025965,17.08219178082192,3.4194218479932768,0.6050933193790337,0.5483881198166913
P00087,male,2000-2499,2206.5,blitz,84,2240.4285714285716,0.3008977464334607,2.935588023088023,58.259400321900316,17.559369929012785,0.10482430928859499,0.03029609279609279,19.246376811594203,2.8863184434613007,0.6029233332804761,0.598073421287707
P00087,male,2000-2499,2206.5,rapid,16,2028.625,0.3574300699300699,2.415912212787213,57.103234265734265,17.021853146853147,0.0922202797202797,0.028846153846153837,23.46153846153846,2.641783216783217,0.6918706293706294,0.6034090909090909
P00092,male,2500+,2761.9,blitz,36,2701.527777777778,0.2561728395061728,2.9947029822029823,55.08214624881291,16.833333333333332,0.09377967711301043,0.06505223171889836,16.866666666666667,3.0030864197530867,0.5367996201329535,0.49430199430199434
P00092,male,2500+,2761.9,bullet,64,2795.796875,0.28163060897435893,2.704834554742643,55.67318983100233,17.102511290792542,0.07439903846153845,0.0502003205128205,19.10169491525424,2.9114055215617713,0.5839069784382285,0.6038352272727273
P00097,male,2500+,2827.4,blitz,100,2827.37,0.20979875679875676,3.377540907578833,59.06846231546231,18.001871017871018,0.05903418803418802,0.05076923076923076,20.17283950617284,2.875296037296037,0.4947878787878788,0.4957459207459208
P00099,male,2500+,2831.9,blitz,16,2773.1875,0.27573208041958036,2.8041380494505495,57.45317963286713,17.46629152097902,0.07331730769230768,0.014423076923076919,21.727272727272727,2.8636909965034967,0.6059331293706294,0.5905812937062938
P00099,male,2500+,2831.9,bullet,78,2866.141025641026,0.2560770426155041,3.059902846441308,57.144359273205424,17.386462255693026,0.0812279600741139,0.04176379176379175,18.80597014925373,2.921956248879326,0.5753885003885004,0.5477571573725419
P00099,male,2500+,2831.9,rapid,6,2543.1666666666665,0.30769230769230765,2.2511574074074074,55.62820512820513,16.91025641025641,0.10256410256410255,0.025641025641025633,16.8,2.8974358974358974,0.6153846153846154,0.5641025641025641
P00100,male,2000-2499,2487.3,blitz,79,2576.5569620253164,0.22367049265783437,3.2190799004090143,58.62072674161281,18.343386641487907,0.06557788203357821,0.04035486313967325,19.44927536231884,2.763478996390389,0.5115620666253577,0.49221523905068204
P00100,male,2000-2499,2487.3,rapid,21,2151.7619047619046,0.22710622710622705,2.948948670377242,57.84981684981685,17.952380952380953,0.0769230769230769,0.03663003663003662,15.6,2.95970695970696,0.4945054945054945,0.48351648351648346
P00102,male,2000-2499,2339.9,blitz,59,2455.8474576271187,0.20718942074874275,3.458242275615157,59.00953622648538,17.87059042652263,0.05997392438070402,0.04602346805736635,16.40740740740741,2.8099087353324643,0.5111938908549077,0.4810579251257217
P00102,male,2000-2499,2339.9,bullet,4,2273.75,0.35439560439560436,2.679112554112554,60.61538461538461,17.61263736263736,0.07417582417582415,0.0,19.75,2.975274725274725,0.489010989010989,0.6565934065934066
P00102,male,2000-2499,2339.9,rapid,37,2162.2162162162163,0.19126819126819122,3.646909546909547,59.77130977130977,17.98960498960499,0.06444906444906442,0.03950103950103949,17.78125,2.7525987525987525,0.45322245322245325,0.4948024948024948
P00106,male,2000-2499,2312.7,blitz,10,2335.1,0.2692307692307692,3.1568162393162393,59.138461538461534,17.661538461538463,0.09230769230769229,0.04615384615384614,19.0,3.176923076923077,0.6230769230769231,0.5230769230769231
P00106,male,2000-2499,2312.7,bullet,90,2310.2,0.24667005833672498,2.943102113935447,57.28804877221544,16.850904558404558,0.07901607651607649,0.04500237416904083,15.846153846153847,2.9904687288020617,0.555613892280559,0.5893915343915345
P00107,male,2000-2499,2208.4,blitz,94,2220.191489361702,0.26253427423640185,2.930086786735723,58.33964705507258,17.18307153839069,0.08170659128105935,0.03386524822695034,17.012048192771083,2.9650808411446707,0.5522218915835937,0.5839640855598303
P00107,male,2000-2499,2208.4,rapid,6,2024.5,0.2980769230769231,3.102994227994228,57.43910256410256,16.846153846153847,0.06410256410256408,0.03846153846153845,17.333333333333332,3.1057692307692313,0.532051282051282,0.5288461538461539
P00108,male,2500+,2538.6,blitz,100,2538.61,0.23931351981351978,3.406069624819625,57.026828671328666,17.346435897435896,0.06565268065268064,0.037395104895104885,17.905882352941177,2.789912587412587,0.5277249417249417,0.4985128205128205
P00120,male,2000-2499,2196.1,blitz,6,2259.1666666666665,0.254985754985755,2.9194444444444443,60.103988603988604,18.122507122507123,0.03846153846153845,0.031339031339031334,15.833333333333334,2.96011396011396,0.5797720797720798,0.5925925925925927
P00120,male,2000-2499,2196.1,rapid,51,2188.725490196078,0.20120663650075413,3.326152986447104,60.089894419306184,18.35746606334842,0.10105580693815985,0.06334841628959274,17.933333333333334,2.813574660633484,0.4675716440422323,0.4838612368024132
P00121,male,2000-2499,2181.3,blitz,100,2181.3,0.25175174825174823,3.241200937950938,58.16951631701632,17.34937762237762,0.0825244755244755,0.04146037296037295,18.6,2.8614102564102564,0.5440303030303031,0.5564067599067599
P00127,male,2500+,2640.3,blitz,22,2516.4545454545455,0.3202797202797203,2.49647940443395,58.27587412587412,17.957342657342657,0.052447552447552434,0.006993006993006991,16.047619047619047,2.8220279720279717,0.602097902097902,0.5671328671328671
P00127,male,2500+,2640.3,bullet,78,2675.2051282051284,0.2775586237124698,2.688676209830056,56.16852947622178,17.158229235152312,0.06695156695156693,0.03988603988603988,16.753623188405797,2.7712031558185406,0.5801008108700417,0.5758273065965374
P00129,male,2000-2499,2370.6,bullet,100,2370.58,0.26978710178710175,2.6694209956709956,55.92662237762238,17.388494172494173,0.08185236985236984,0.0446153846153846,24.912280701754387,2.0832455322455323,0.5523597513597513,0.5886884226884227
P00130,male,2000-2499,2451.2,blitz,91,2459.4945054945056,0.22729385998616763,3.0513051966348668,58.13245408437716,17.310039960039962,0.06524244985783445,0.029555060324291088,20.445945945945947,2.9606412817951284,0.5242641973411204,0.5571140398063475
P00130,male,2000-2499,2451.2,bullet,9,2366.777777777778,0.2735042735042735,2.9639049222382554,53.76923076923077,16.196581196581196,0.03418803418803418,0.04273504273504272,14.571428571428571,2.8547008547008548,0.5128205128205128,0.5811965811965812
P00132,male,2000-2499,2017.9,blitz,94,2024.531914893617,0.2562004780089886,3.068763063177957,59.32758293715741,17.86212558127452,0.06464811783960718,0.03016132803366845,17.551724137931036,2.927803756527161,0.5576143714441586,0.5491407528641571
P00132,male,2000-2499,2017.9,bullet,3,1844.0,0.3846153846153846,2.814814814814815,57.56410256410256,17.71794871794872,0.051282051282051266,0.0,15.666666666666666,2.641025641025641,0.6410256410256411,0.6666666666666666
P00132,male,2000-2499,2017.9,rapid,3,1985.0,0.25641025641025633,2.535714285714286,51.05128205128205,16.17948717948718,0.0769230769230769,0.0,12.0,2.743589743589743,0.6153846153846154,0.6153846153846154
P00139,male,2000-2499,2089.3,blitz,92,2092.695652173913,0.26415396198004887,3.1267707534011886,58.49466934032152,17.765842128885605,0.08039535947144641,0.0395498221585178,19.48,2.8461406648906653,0.5884626243321895,0.5439070892875241
P00139,male,2000-2499,2089.3,bullet,8,2050.0,0.34807692307692306,2.8598214285714283,60.12692307692308,18.486538461538462,0.13076923076923075,0.053846153846153835,19.142857142857142,2.963461538461538,0.676923076923077,0.4576923076923077
P00143,male,2000-2499,2229.7,blitz,46,2232.0,0.24015567765567764,3.221954012171403,59.514403169294475,17.792283803153367,0.09044035674470453,0.05183946488294313,17.25,2.797977384933907,0.5287565695174391,0.5261884854276159
P00143,male,2000-2499,2229.7,rapid,1,2123.0,0.4615384615384615,2.4,59.23076923076923,19.46153846153846,0.0,0.0,,0.7692307692307693,0.6153846153846154,0.6923076923076923
P00146,male,2000-2499,2127.9,blitz,100,2127.86,0.2680213675213675,3.1552799422799422,58.87275213675213,17.892042735042736,0.07376068376068373,0.04040598290598289,21.073170731707318,2.8482264957264958,0.540542735042735,0.5451794871794872
P00147,male,2000-2499,2071.0,blitz,2,2105.5,0.34615384615384615,2.0,53.42307692307693,15.76923076923077,0.03846153846153845,0.03846153846153845,,1.5769230769230769,0.7692307692307692,0.7307692307692308
P00147,male,2000-2499,2071.0,rapid,1,2002.0,0.3076923076923077,2.0,70.61538461538461,22.846153846153847,0.2307692307692307,0.0,20.0,2.1538461538461537,0.5384615384615384,0.3846153846153846
P00148,male,2000-2499,2209.2,blitz,12,2331.3333333333335,0.2336182336182336,2.8721064814814814,59.41595441595442,17.394586894586894,0.0705128205128205,0.025641025641025633,22.166666666666668,3.074074074074074,0.48646723646723644,0.5334757834757834
P00148,male,2000-2499,2209.2,bullet,88,2192.5,0.2765340089203725,2.835226452840089,58.03297964661601,17.646444275421548,0.07184974116792296,0.03234265734265734,21.14666666666667,2.7860469076378167,0.5898276597140234,0.5563485125985126
P00150,male,2500+,2678.6,blitz,74,2678.5675675675675,0.23895530145530144,3.131769094269094,59.09745322245322,17.778456340956343,0.08549896049896047,0.04183991683991683,20.87878787878788,2.9847972972972974,0.5319646569646569,0.5331340956340955
P00162,male,2000-2499,2249.1,blitz,10,2402.8,0.23846153846153842,2.7313492063492064,59.04615384615384,17.576923076923077,0.0769230769230769,0.02307692307692307,12.666666666666666,3.0923076923076924,0.6615384615384615,0.5461538461538462
P00162,male,2000-2499,2249.1,bullet,2,2300.0,0.5461538461538462,1.7916666666666667,61.723076923076924,19.361538461538462,0.0769230769230769,0.03846153846153845,41.0,2.4230769230769234,0.9,0.6846153846153846
P00162,male,2000-2499,2249.1,rapid,4,1839.25,0.3557692307692307,4.129545454545454,59.15277777777778,18.003205128205128,0.05555555555555555,0.0,14.75,3.6153846153846154,0.6378205128205128,0.47970085470085466
P00164,male,2500+,2705.7,blitz,1,2721.0,0.2307692307692307,3.1666666666666665,64.3076923076923,16.846153846153847,0.0769230769230769,0.0,21.0,2.4615384615384617,0.5384615384615384,0.6153846153846154
P00164,male,2500+,2705.7,bullet,99,2705.5858585858587,0.24601100358676112,3.0338020746666023,58.22582271824696,17.178772966651756,0.04823879823879822,0.02641802641802641,18.380434782608695,2.740626152747365,0.5686123080062474,0.5679110451837724
P00167,male,2500+,2638.2,blitz,100,2638.21,0.264017094017094,3.1846858558108555,58.30393162393162,17.229743589743588,0.07384615384615383,0.04726495726495725,16.142857142857142,3.0045299145299147,0.5503418803418804,0.5364957264957265
P00168,male,2500+,2504.5,blitz,42,2581.8333333333335,0.2883597883597883,3.2404667422524565,58.6953601953602,17.974969474969477,0.08140008140008137,0.029304029304029294,16.842105263157894,3.18986568986569,0.5903540903540904,0.5445665445665446
P00168,male,2500+,2504.5,rapid,58,2448.5,0.30160524341558825,3.252267129422302,58.17417711598746,17.71282118264877,0.08668917289606942,0.0373764166867615,15.641509433962264,3.2511102403343783,0.5856157731157731,0.5677598263805161
P00172,male,1500-1999,1855.9,blitz,9,2279.5555555555557,0.2797202797202797,3.272835497835498,58.48407148407149,17.370629370629374,0.044289044289044274,0.027195027195027185,17.285714285714285,3.0256410256410255,0.567987567987568,0.5578865578865578
P00172,male,1500-1999,1855.9,bullet,91,1814.032967032967,0.30566457352171633,2.8127848342134056,58.41585846997935,17.520278195552923,0.08120615648088174,0.03595049639005682,20.513513513513512,2.751774781994562,0.6018462611869205,0.5620926082464544
P00176,male,2000-2499,2271.8,blitz,47,2310.574468085106,0.2750591016548463,3.103311227779313,56.9619749045281,17.426541189307148,0.08018730678305144,0.04959083469721766,13.395348837209303,3.0470267321331153,0.603173304237134,0.5156482996908528
P00176,male,2000-2499,2271.8,bullet,53,2237.3584905660377,0.27034380713625994,2.875871246154265,56.60862156711213,17.232771002582325,0.1265079260362279,0.045899854862119,16.708333333333332,2.73844080447854,0.5641952387235406,0.5180263133093321
P00177,male,2000-2499,2322.5,blitz,100,2322.49,0.2463333333333333,2.9821656676656674,58.26860683760684,17.415837606837606,0.0777264957264957,0.03869230769230768,22.704545454545453,2.705692307692308,0.5494017094017094,0.524025641025641
P00178,male,1500-1999,1813.8,blitz,58,1658.7931034482758,0.26140583554376656,2.9713533114395183,57.90596816976128,17.637533156498673,0.08527851458885939,0.04244031830238725,22.58,2.6977453580901853,0.5773209549071617,0.5663129973474801
P00178,male,1500-1999,1813.8,rapid,42,2027.9761904761904,0.23530219780219777,3.5219160391429303,59.01011904761905,18.096016483516483,0.07074175824175823,0.032967032967032954,20.235294117647058,2.7820970695970693,0.5207417582417582,0.5008241758241758
P00185,male,2000-2499,2319.6,blitz,100,2319.56,0.30468764568764567,2.754119907869908,57.40568939393939,17.16569366744367,0.09880108780108778,0.046160256410256395,20.771084337349397,2.812567987567988,0.5963762626262626,0.5927022144522145
P00187,male,2000-2499,2014.8,blitz,46,2169.8695652173915,0.2070791527313266,3.6467021505064987,58.45108695652174,17.514214046822744,0.07933853586027496,0.04055183946488294,17.857142857142858,2.8295707915273134,0.5320977331846898,0.5090115198810851
P00187,male,2000-2499,2014.8,bullet,6,1949.5,0.358974358974359,3.448412698412698,60.32051282051282,17.55128205128205,0.08974358974358972,0.10256410256410253,11.5,3.0,0.576923076923077,0.5641025641025641
